,@id,type,lastUpdate,nom,schema:email,schema:telephone,typeContact,foaf:homepage,Description,schema:geo.schema:latitude,schema:geo.schema:longitude,Ville,CodePostale,Departement,Region,Close,Open,validFrom,validThrough
108,https://data.datatourisme.fr/13/32433c5a-561b-36b6-b516-fe0bb4a36705,HotelTrade,2022-08-24,['Pascal Paoli'],,['+33 4 95 60 71 56'],"['foaf:Agent', 'Agent']",['http://www.hotel-pascal-paoli.fr/'],"Par sa position entre la mer et la montagne et à quelques mètres d'une plage de l'Hotel Pascal Paoli, vous offre à la fois la possibilité de vacances détente en bord de mer ou riches d'activités grâce aux nombreux équipements de loisirs dont il dispose.",42.608509,8.874985,Algajola,20220,Haute-Corse,Corse,,,2023-04-15T00:00:00,2023-10-15T23:59:59
109,https://data.datatourisme.fr/13/3248d698-3656-3019-a78b-970457567a42,SportsAndLeisurePlace,2023-04-01,['Corse Nautic Escape'],['hello@corse-nautic-escape.com'],['+33 7 57 46 55 61'],"['foaf:Agent', 'Agent']",['https://www.corse-nautic-escape.com/'],"Voguez d’île en île, au cœur des plus beaux sites sauvages du Sud de la Corse, du Parc Marin International des Bouches de Bonifacio. Les archipels des îles Lavezzi et des îles de la Maddalena n’attendent que vous !",41.38927,9.162383,Bonifacio,20169,Corse-du-Sud,Corse,,,2023-01-01T00:00:00,2023-12-31T23:59:59
110,https://data.datatourisme.fr/13/327821ee-aa9c-37c6-b191-8605772d31b3,CulturalSite,2022-10-06,"['Ceccia, site archéologique de l’âge du Bronze']",,['+33 4 95 70 09 58'],"['foaf:Agent', 'Agent']",,"À 5 min de Porto-Vecchio, un petit sentier au centre du village vous mènera à un monument circulaire d’environ 12 m de diamètre datant de 1350 av JC. Le panorama y est exceptionnel.",41.560031,9.242944,Porto-Vecchio,20137,Corse-du-Sud,Corse,,,2023-01-01T00:00:00,2023-12-31T23:59:59
111,https://data.datatourisme.fr/13/330198bd-06f5-30dc-bc10-2d7a782a2d3d,FoodEstablishment,2020-01-22,"[""Emile's""]",,['+33 4 95 65 09 60'],"['foaf:Agent', 'Agent']",['https://www.restaurant-emiles.com/'],"Ce restaurant vous invite à une pause gastronomie en Corse à travers la dégustation de ses langoustes et poissons en admirant la mer, les montagnes et le golfe de Calvi",42.566,8.758,Calvi,20260,Haute-Corse,Corse,,,2023-04-01T00:00:00,2023-10-31T23:59:59
112,https://data.datatourisme.fr/13/334d74e9-cdd5-3dc9-adc3-86a679ab0448,Store,2023-03-13,['La Taillerie du Corail'],['corail.mrm@orange.fr'],['+33 4 95 70 21 21'],"['foaf:Agent', 'Agent']",['http://www.lataillerieducorail.com/'],Depuis 1975 nous fabriquons des bijoux en corail récolté par des plongeurs agréés respectueux de la réglementation.,41.579451,9.274857,Porto-Vecchio,20137,Corse-du-Sud,Corse,,,2023-01-01T00:00:00,2023-12-31T23:59:59
113,https://data.datatourisme.fr/13/336c9c33-ee61-306d-ad41-f5292147421d,FoodEstablishment,2023-02-15,['Le Saint Jean'],['restaurantsaintjean20137@gmail.com'],"['+33 4 95 25 46 23', '+33 6 10 69 38 67']","['foaf:Agent', 'Agent']",,"Situé sortie Nord de Porto-Vecchio, route de Bastia, Le Saint Jean vous accueille du lundi au samedi dès 6h. Café, petit dej’, pizzas, menus à partir de 16 € et cuisine traditionnelle. Sur place, à emporter, ou livraison à domicile, toute l’année.",41.614,9.2796,Porto-Vecchio,20137,Corse-du-Sud,Corse,,,2023-01-01T00:00:00,2023-12-31T23:59:59
114,https://data.datatourisme.fr/13/33adbfa3-3c7c-3167-83f0-6c156d423493,HotelTrade,2023-01-25,['A Piattatella'],['info@apiattatella.com'],['+33 4 95 60 07 00'],"['foaf:Agent', 'Agent']",['https://www.hotel-corse-apiattatella.com/'],"A Piattatella, littéralement une cachette en Corse vous accueille dans son univers luxe au naturel. Les 17 chambres de ce petit hôtel spa de charme partagent outre des équipements et services dignes d'un hôtel 5 étoiles, une vue sur la vallée du Reginu.",42.612201,8.958262,Monticello,20220,Haute-Corse,Corse,,,2023-04-21T00:00:00,2023-10-29T23:59:59
115,https://data.datatourisme.fr/13/349035be-14a8-3464-bdc0-da80ec546a8b,Tour,2023-03-14,['Delta du Fangu'],['info@delta-du-fangu.com'],['+33 6 22 01 71 89'],"['foaf:Agent', 'Agent']",['http://www.delta-du-fangu.com/'],"Découvrez le delta Fango et sa réserve de biosphère de façon originale avec cette balade/découverte écologique en canoë Kayak biplace ou monoplace.
Accessible à tous",42.419038,8.658863,Galéria,20245,Haute-Corse,Corse,18:30:00,10:00:00,2023-06-01T00:00:00,2023-09-30T23:59:59
116,https://data.datatourisme.fr/13/34ab18f3-569e-389e-b30c-033d2684272f,CulturalSite,2022-12-15,['Costa'],['commune-de-costa@orange.fr'],['+33 4 95 61 30 34'],"['foaf:Agent', 'Agent']",,"Le plus petit village de Balagne vous réserve d’agréables découvertes. Costa est un lieu privilégié : entre ses vieilles maisons de pierres et ses ruelles aux passages voûtés, ce n’est qu’à pied que vous pourrez le visiter.",42.574916,9.001945,Costa,20226,Haute-Corse,Corse,,,2023-01-01T00:00:00,2023-12-31T23:59:59
117,https://data.datatourisme.fr/13/352d7641-8cf8-39c4-8141-51c27d80acee,HotelTrade,2022-12-20,['La Bergerie'],['info@labergerie-corse.com'],['+33 4 95 60 01 28'],"['foaf:Agent', 'Agent']",['http://www.labergerie-corse.com/'],"Située sur les hauteurs de L'Ile-Rousse, la Bergerie offre une vue panoramique sur la ville et la mer. Sous l'ombre de l'olivier et au bord de la piscine, vous apprécierez la quiétude de cet endroit unique et ses 20 chambres climatisées au cœur du jardin.",42.629966,8.946202,Monticello,20220,Haute-Corse,Corse,,,2023-04-15T00:00:00,2023-11-04T23:59:59
118,https://data.datatourisme.fr/13/358e02bc-dca7-317a-aaf8-bb0b0dd164f8,Store,2023-02-15,['Marine Location'],['contact@marine-location.fr'],"['+33 4 95 70 58 92', '+33 6 80 21 31 45']","['foaf:Agent', 'Agent']",['http://www.marine-location.fr/'],Loueur et gestionnaire de bateaux depuis plus de 20 ans sur le port de Porto-Vecchio. Location de semi-rigides et vedettes open de 5 à 18 mètres avec permis ou skipper.,41.589722,9.283163,Porto-Vecchio,20137,Corse-du-Sud,Corse,,,2023-01-01T00:00:00,2023-12-31T23:59:59
119,https://data.datatourisme.fr/13/359c6b01-9789-35a7-8fd0-3fdac7f9a392,WalkingTour,2023-03-01,['Parcours A Citadedda'],,['+33 4 95 70 09 58'],"['foaf:Agent', 'Agent']",,"Rendez-vous dans la haute-ville de Portivechju pour une incursion dans le cœur de ville des Porto-Vecchiais ! Nous vous attendons sur l’esplanade de l’Espace Jean-Paul De Rocca Serra, à quelques mètres de l’Office de Tourisme.",41.591983,9.278853,Porto-Vecchio,20137,Corse-du-Sud,Corse,,,2023-01-01T00:00:00,2023-12-31T23:59:59
120,https://data.datatourisme.fr/13/35aec0da-0eef-31b3-8080-5267f242fa6f,HotelTrade,2022-05-03,['E Cinque Arcate'],['hotel.5arcades@wanadoo.fr'],['+33 4 95 62 02 54'],"['foaf:Agent', 'Agent']",['https://www.hotelcorse-galeria.com/fr'],"Cet hôtel situé en Balagne vous séduira par sa situation à la fois proche du village de Galeria et sa proximité avec la célèbre rivière du Fangu.
Vous pourrez également profiter de moment de détente sur sa grande terrasse. Bonnes vacances en Corse !",42.411585,8.682825,Galéria,20245,Haute-Corse,Corse,,,2023-06-01T00:00:00,2023-09-20T23:59:59
121,https://data.datatourisme.fr/13/36b54936-8e2e-3f00-973c-b961ee6681c4,Transporter,2021-06-29,"[""Mariani Excursions en Bus au départ de L'Ile-Rousse""]",['garage@autocarsmariani.com'],"['+33 4 95 65 00 47', '+33 4 95 65 04 72']","['foaf:Agent', 'Agent']",['https://www.autocarsmariani.com/'],"Les autocars Mariani vous invitent à découvrir les 5 merveilles de Corse, les vieux villages de Balagne, le Cap Corse et Bastia ainsi que la ville de Corte. Embarquez à Calvi ou à L'Ile-Rousse.",42.568,8.7586,Calvi,20260,Haute-Corse,Corse,,,2023-01-01T00:00:00,2023-12-31T23:59:59
122,https://data.datatourisme.fr/13/3705cbb8-e954-3d6e-9bf2-9229eefb41a9,HotelTrade,2023-01-24,"[""Hostellerie L'Abbaye""]",['abbaye.hotel@wanadoo.fr'],['+33 4 95 65 04 27'],"['foaf:Agent', 'Agent']",['http://www.hostellerie-abbaye.com/'],"Réservez dès à présent votre hôtel de charme en Corse...
Aménagé dans les murs de l'ancien couvent St François du XVIème siècle, l'hostellerie de l'Abbaye se situe en Balagne, à 150 m. du centre ville et 200 m. de la plage de sable fin de Calvi.",42.563826,8.75423,Calvi,20260,Haute-Corse,Corse,,,2023-04-01T00:00:00,2023-10-31T23:59:59
123,https://data.datatourisme.fr/13/374eca78-f020-34fa-9f05-d2abc87257ab,CulturalSite,2023-03-22,['9 - Casa Savelli'],,['+33 4 95 70 09 58'],"['foaf:Agent', 'Agent']",,,41.590895,9.280453,Porto-Vecchio,20137,Corse-du-Sud,Corse,,,2023-01-01T00:00:00,2023-12-31T23:59:59
124,https://data.datatourisme.fr/13/38129a77-fd8d-3fbf-afb1-090da4ffdc03,Store,2022-05-31,['Altore - A Scimia Calvese'],['altorebalagne@gmail.com'],['+33 6 83 39 69 06'],"['foaf:Agent', 'Agent']",['https://www.altore.com/'],"Découvrez le parcours aventure et le parcours de tyrolienne dans les arbres «A Scimia Calvese» en Balagne lors de votre voyage en Corse.
Promesse d'une rencontre avec... Alex, Stéphane et leur équipe.",42.555186,8.761413,Calvi,20260,Haute-Corse,Corse,,,2023-04-05T00:00:00,2023-11-08T23:59:59
125,https://data.datatourisme.fr/13/381ce536-a049-3d64-9d3a-0ec1e54d515f,FoodEstablishment,2023-02-15,['Sous la Tonnelle'],['souslatonnelle20137@gmail.com'],['+33 4 95 72 09 96'],"['foaf:Agent', 'Agent']",['https://www.souslatonnelle-portovecchio.fr/'],"Sous les tonnelles fleuries, du printemps à l'automne ou près du feu de cheminée en hiver... la passion, l'art de recevoir et les recettes se transmettent de mère en fille depuis trois générations, Le goût et l’authenticité règnent dans les assiettes !",41.590634,9.278897,Porto-Vecchio,20137,Corse-du-Sud,Corse,,,2023-01-01T00:00:00,2023-12-31T23:59:59
126,https://data.datatourisme.fr/13/3831409f-42d5-336d-9931-e5bfc341f7bb,HotelTrade,2022-10-28,['Le Rocher'],['hotel.lerocher@wanadoo.fr'],['+33 4 95 65 20 04'],"['foaf:Agent', 'Agent']",['https://www.hotel-le-rocher.com/'],"Situé en plein coeur de Calvi en Balagne, à proximité des restaurants, commerces et animations et à 200 m. de la plage de sable fin.",42.566099,8.756323,Calvi,20260,Haute-Corse,Corse,,,2023-04-17T00:00:00,2023-10-09T23:59:59
127,https://data.datatourisme.fr/13/390c0e3e-fc1b-340c-9b71-30e4aafb550a,SportsAndLeisurePlace,2023-03-17,['Corse Émotion'],['corse-emotion@orange.fr'],['+33 6 68 58 94 94'],"['foaf:Agent', 'Agent']",['http://www.corse-emotion.com/'],"Venez découvrir les sites de SCANDOLA, les calanques de Piana, Capo Rosso, Girolata et le fond du golfe de Porto à bord de bateaux de 12 places et de notre semi sous-marin et faites votre choix avec des balades de 45 mn à 3h",42.268743,8.693389,Ota,20150,Corse-du-Sud,Corse,,,2023-04-01T00:00:00,2023-11-10T23:59:59
128,https://data.datatourisme.fr/13/394a01f1-311d-3759-a30c-2b8be47af3ad,FoodEstablishment,2023-04-06,['Le Nautic'],['nautic.calvi@gmail.com'],['+33 4 95 31 21 65'],"['foaf:Agent', 'Agent']",,"Faites une halte gourmande sur le port de Calvi en Balagne en Corse !
Ce restaurant familial sera ravi de vous y accueillir toute l'année",42.566181,8.757845,Calvi,20260,Haute-Corse,Corse,,,2023-01-01T00:00:00,2023-12-31T23:59:59
129,https://data.datatourisme.fr/13/398c9205-63cb-3114-9bd1-eac4ab0c9226,Store,2022-06-03,['Agriates Kayak'],"['contact@agriateskayak.com', 'matteo2b@wanadoo.fr']",['+33 6 15 77 81 13'],"['foaf:Agent', 'Agent']",['http://www.agriateskayak.com/'],"Agriates Kayak à Saint Florent vous propose de partir à la découverte du golfe de Saint Florent et les côtes de l'Agriate au fil de l'eau en kayak, paddle ou pédalo. Le plaisir de la mer en toute quiétude et respect de l'environnement.",42.67424,9.291107,Saint-Florent,20217,Haute-Corse,Corse,,,2023-01-01T00:00:00,2023-12-31T23:59:59
130,https://data.datatourisme.fr/13/3a003a83-4614-3817-bebf-0571e193519b,Store,2022-06-03,['AS Niolu'],['asniolu@gmail.com'],['+33 6 22 50 70 29'],"['foaf:Agent', 'Agent']",['http://www.haute-montagne-corse.com/'],"Partez à la découverte de la région du Niolu vers Calacuccia sur la Scala Santa Regina. Avec l'AS Niolu, pratiquez votre activité préférée : escalade, randonnée, canyoning et parc aventure sans oublier le ski de rando et raquettes en hiver.",42.334997,9.025926,Calacuccia,20224,Haute-Corse,Corse,,,2023-01-01T00:00:00,2023-12-31T23:59:59
131,https://data.datatourisme.fr/13/3a04cd49-2e8e-396d-be90-3c678de4c278,FoodEstablishment,2022-07-12,['Brasserie les 4 becs'],['lesquatrebecs@gmail.com'],['+33 4 95 47 01 59'],"['foaf:Agent', 'Agent']",,"La Brasserie Les Quatre Becs vous accueille sur la Place Paoli, dans sa salle entièrement rénovée, chic et conviviale ou sur la terrasse ombragée donnant sur la Place Paoli",42.633925,8.937766,L'Île-Rousse,20220,Haute-Corse,Corse,,,2023-01-01T00:00:00,2023-12-31T23:59:59
132,https://data.datatourisme.fr/13/3ad2d1db-3968-342a-8265-49a22836f625,FoodEstablishment,2022-05-30,['A Merendella'],,['+33 6 23 24 93 65'],"['foaf:Agent', 'Agent']",,"Tout en haut du Col de Battaglia, à 1 100m d'altitude, A Merendalla fait le trait d'union entre le Ghjunsani et toute la Balagne.",42.54978,9.005445,Pioggiola,20259,Haute-Corse,Corse,,,2023-04-01T00:00:00,2023-10-31T23:59:59
133,https://data.datatourisme.fr/13/3b44ad92-078e-3fe7-aaa1-b420e1aa2232,Store,2022-05-31,['Atelier Mano a Mano'],['zouni08@hotmail.com'],['+33 6 14 54 91 88'],"['foaf:Agent', 'Agent']",,"Fabrication de bijoux en cuir, pierres naturelles semi-précieuses et pierres corses. Conseils en Lithothérapie.",42.5893,8.906394,Sant'Antonino,20220,Haute-Corse,Corse,18:00:00,10:00:00,2023-04-01T00:00:00,2023-10-31T23:59:59
134,https://data.datatourisme.fr/13/3b4a56a0-6afe-3406-b0f9-078d244c7f71,FoodEstablishment,2023-02-14,['Domaine de Piscia'],['domainedepiscia@gmail.com'],['+33 6 14 88 56 30'],"['foaf:Agent', 'Agent']",['https://domainedepiscia.com/'],"Bâtisse en matières nobles, pierres, poutres anciennes. Rôtissoire, cocktails, cuisine bio et traditionnelle élaborée à base de produits fermiers. Authenticité, détente autour de la piscine. Une fois par semaine artistes et musiciens (sous réserve).",41.545771,9.120277,Figari,20114,Corse-du-Sud,Corse,,,2023-04-15T00:00:00,2023-09-30T23:59:59
135,https://data.datatourisme.fr/13/3ba4a405-7b63-31c9-9077-2b93f0f703c9,FoodEstablishment,2022-04-08,['Flagrant Délice'],['flagrantdelice2b@gmail.com'],['+33 4 95 35 88 23'],"['foaf:Agent', 'Agent']",,"Offrez- vous  une pause Saine, gourmande & vitaminée chez Flagrant Délice.
Cuisine ""Maison"" & de saison, Végétarienne, Végétalienne & Crue, avec & sans gluten ni lactose, à déguster  sur place ou à emporter, toute l'année. Traiteur & Epicerie Maison",42.63609,8.937731,L'Île-Rousse,20220,Haute-Corse,Corse,,,2023-01-01T00:00:00,2023-12-31T23:59:59
136,https://data.datatourisme.fr/13/3be2f4fb-fe4e-342e-9c0c-d4404b913312,Store,2022-06-02,['Calvi Nautique Club'],['calvivoile@gmail.com'],['+33 4 95 65 10 65'],"['foaf:Agent', 'Agent']",['https://www.calvi-nautique-club.com/'],"Amateurs de voile et de sports nautiques, débutants ou confirmés... venez pratiquer votre loisir préféré sur la plage de Calvi en Corse !
Cours, location ou stages vacances sont au programme.",42.562426,8.756295,Calvi,20260,Haute-Corse,Corse,,,2023-01-01T00:00:00,2023-12-31T23:59:59
137,https://data.datatourisme.fr/13/3c44503f-33f9-3825-86eb-004b884153ff,SportsAndLeisurePlace,2022-08-11,['Voyage à voile'],['christophepoirat@gmail.com'],['+33 6 87 49 24 04'],"['foaf:Agent', 'Agent']",['https://www.voyageavoile.com/'],"Location de voilier avec Capitaine  Skipper à Calvi ou l’Île-Rousse en Corse.
Embarquer pour une sortie en voilier en mer à la journée en voilier pour vivre une promenade en mer inoubliable !",42.565196,8.756928,Calvi,20260,Haute-Corse,Corse,,,2023-04-01T00:00:00,2023-11-15T23:59:59
138,https://data.datatourisme.fr/13/3c4574f5-3073-3351-a17e-0a907262c10d,Store,2022-10-19,['Comptoir des Mers'],['poliservices@wanadoo.fr'],['+33 4 95 21 82 82'],"['foaf:Agent', 'Agent']",['https://www.comptoirdesmers-corse.com/'],"Depuis plus de 15 ans, à 900 m. du port de Porto-Vecchio, tout l'équipement nécessaire pour profiter pleinement de la mer tout en la respectant ! 
Accastillage, navigation, pêche en mer, snorkeling, chasse sous-marine, sports de glisse, location.",41.596315,9.27968,Porto-Vecchio,20137,Corse-du-Sud,Corse,,,2023-01-01T00:00:00,2023-12-31T23:59:59
139,https://data.datatourisme.fr/13/3ca7be2d-df27-342c-8107-f8e516061ae7,SportsAndLeisurePlace,2022-03-29,['Centre équestre de Balagne'],['mireille.ouvrier-buffet@wanadoo.fr'],"['+33 4 95 60 66 66', '+33 6 13 42 27 62']","['foaf:Agent', 'Agent']",,Venez découvrir le plaisir de l'équitation au centre équestre de Balagne près de Calvi en Corse.,42.562888,8.804911,Lumio,20260,Haute-Corse,Corse,,,2023-01-01T00:00:00,2023-12-31T23:59:59
140,https://data.datatourisme.fr/13/3cb69285-4c33-3857-a4db-0152081a458f,CampingAndCaravanning,2023-02-08,['U Pirellu'],['u.pirellu@wanadoo.fr'],['+33 4 95 70 23 44'],"['foaf:Agent', 'Agent']",['http://camping-palombaggia.corsica/'],"Notre Camping est situé dans un site exceptionnel de plus de 10 ha, au cœur de la suberaie sur la presqu’île de Palombaggia.
Le camping vous propose des emplacements très ombragés et des chalets climatisés avec vue sur la mer.",41.589251,9.331112,Porto-Vecchio,20137,Corse-du-Sud,Corse,,,2023-04-15T00:00:00,2023-10-31T23:59:59
141,https://data.datatourisme.fr/13/3cd0b010-d3c2-3650-855e-1c76082bf8d7,HotelTrade,2023-02-06,['Private Hôtel'],['contact@private-hotel-corsica.com'],['+33 4 95 70 13 66'],"['foaf:Agent', 'Agent']",['http://private-hotel-corsica.com/'],"Hôtel de charme dans un parc arboré et fleuri à 300 m de la mer, avec sa vue panoramique sur le golfe de Porto-Vecchio, réservé aux adultes, vous propose 16 chambres pavillonnaires dans un style contemporain.",41.592139,9.309837,Porto-Vecchio,20137,Corse-du-Sud,Corse,,,2023-04-29T00:00:00,2023-10-14T23:59:59
142,https://data.datatourisme.fr/13/3ce3797c-3992-39f2-8f2c-ef6606341042,SportsAndLeisurePlace,2022-12-16,['Mare Bellu'],['contact@mare-bellu.com'],['+33 6 99 32 03 08'],"['foaf:Agent', 'Agent']",['http://www.mare-bellu.com/'],"Mare Bellu propose des excursions en mer pour visiter les calanques de Piana, Girolata, Scandola, îles Sanguinaires et Bonifacio. Visite des grottes, baignades, apéritif et coucher de soleil. En petit comité avec des bateaux tout confort et tout équipés.",42.066179,8.737414,Casaglione,20111,Corse-du-Sud,Corse,,,2023-04-15T00:00:00,2023-10-31T23:59:59
143,https://data.datatourisme.fr/13/3d196c21-90f6-32d7-bb8a-d89796b18b0c,TastingProvider,2022-12-14,['U Porcu Ranger Maxence Finidori'],['uporcuranger@gmail.com'],['+33 6 14 02 56 48'],"['foaf:Agent', 'Agent']",['https://u-porcu-ranger.business.site/'],"Visitez l’exploitation de Maxence en buggy 6 places ! Il vous expliquera tout sur son élevage et la race Nustrale. Vous caresserez même les cochons ! A la fin de la visite, spuntinu avec dégustation de sa charcuterie en AOP. Réservation par téléphone.",41.544567,9.116699,Figari,20114,Corse-du-Sud,Corse,,,2023-01-01T00:00:00,2023-12-31T23:59:59
144,https://data.datatourisme.fr/13/3d8d05d3-12ac-355c-b28f-7c7912daf650,FoodEstablishment,2022-05-03,['Bar du Golfe'],['bardugolfecalvi@orange.fr'],['+33 4 95 65 01 42'],"['foaf:Agent', 'Agent']",,Profitez d'un moment de détente face à la mer sur le port de Calvi en Corse... Le restaurant Bar du Golfe vous y accueille en Balagne en toutes saisons.,42.566043,8.757552,Calvi,20260,Haute-Corse,Corse,,,2023-01-01T00:00:00,2023-12-31T23:59:59
145,https://data.datatourisme.fr/13/3ddebeb2-577a-3b5f-8b44-34ce8ba9eed2,Store,2023-01-24,['Saleccia off road'],['contact@saleccia-off-road.com'],['+33 6 64 00 38 92'],"['foaf:Agent', 'Agent']",['http://www.saleccia-off-road.com/'],"Navettes et Excursions en 4x4, avec chauffeur/guide dans le Désert des Agriates, en direction de la plage de Saleccia et du Lotu. Tours combinants 4x4/bateau/rando à partir de 35€/personne",42.661596,9.236916,Santo-Pietro-di-Tenda,20217,Haute-Corse,Corse,,,2023-01-01T00:00:00,2023-12-31T23:59:59
146,https://data.datatourisme.fr/13/3e7c00eb-209c-30bf-9432-51e0c74ca732,FoodEstablishment,2023-01-02,['U Picciu'],,['+33 4 95 62 73 84'],"['foaf:Agent', 'Agent']",,"Baby et Pierre sont ce que l'on appelle des ""personnages"". Vous ne vous ennuierez pas dans ce restaurant de village situé à côté du bar U Picciu Café à l'ambiance souvent très animée !",42.507866,8.854438,Calenzana,20214,Haute-Corse,Corse,,,2023-01-01T00:00:00,2023-12-31T23:59:59
147,https://data.datatourisme.fr/13/3f1d6ca4-c790-3687-8a85-56b4baff0d23,WalkingTour,2022-04-20,"[""I Stritonni, le sentier du patrimoine de Monacia d'Aullène""]",,['+33 4 95 71 81 09'],"['foaf:Agent', 'Agent']",['https://monacia-aullene.fr/'],"« I stritonni » qui signifie « petits chemins » en corse, est une boucle de 4 km, pour un temps de parcours de 2 heures environ. 
Une agréable balade familiale, à la redécouverte d’un chemin d’autrefois, accessible et adapté à tous.",41.512668,9.010952,Monacia-d'Aullène,20171,Corse-du-Sud,Corse,,,2023-01-01T00:00:00,2023-12-31T23:59:59
148,https://data.datatourisme.fr/13/3f2ccfa0-dcab-3f37-a3e2-0343d8934ab7,Store,2023-02-20,['Xtrem Sud'],['jmbxparc@gmail.com'],"['+33 4 95 70 01 20', '+33 6 70 60 11 65']","['foaf:Agent', 'Agent']",['http://www.xtremsud.com/'],"Le plus grand parc de Corse. 3 niveaux de difficulté dans les arbres et sur les Via Ferrata, tyroliennes géantes, ponts de singes, accès illimité aux ateliers + de 4h d’activités. 
Baby parc dès 3 ans. 
Passez une journée idéale en famille ou entre amis !",41.659,9.1944,Porto-Vecchio,20137,Corse-du-Sud,Corse,,,2023-04-01T00:00:00,2023-09-30T23:59:59
149,https://data.datatourisme.fr/13/3f59c4d8-e0e5-39fa-b41d-c828c4e29e7e,HolidayResort,2023-03-30,['Les Pins de Santa Giulia'],['contact@lespinsdesantagiulia.com'],"['+33 4 95 70 57 01', '+33 6 64 03 15 15']","['foaf:Agent', 'Agent']",['http://www.lespinsdesantagiulia.com/'],"Au sein d’une résidence calme classée ***, 16 villas climatisées et entièrement équipées avec piscine chauffée près de Santa Giulia dont 6 avec jardin privatif, petit-déjeuner livrés en villa.",41.535,9.2625,Porto-Vecchio,20137,Corse-du-Sud,Corse,,,2023-04-15T00:00:00,2023-11-05T23:59:59
150,https://data.datatourisme.fr/13/405c8fa3-605d-3871-ad95-593c6fe2cd80,HotelTrade,2023-04-06,['Casa Santini x Roc Seven'],['povo@rocseven.com'],['+33 4 95 70 14 15'],"['foaf:Agent', 'Agent']",['https://www.fahrenheitseven.com/les-destinations/roc-seven-casa-santini-hotel-porto-vecchio.html'],"Idéalement situé, au cœur de la baie de Porto-Vecchio, à deux pas du port de plaisance et de la citadelle.
Découvrez le charme d’un hôtel-restaurant à l’accueil chaleureux et authentique.",41.595181,9.284643,Porto-Vecchio,20137,Corse-du-Sud,Corse,,,2023-04-27T00:00:00,2023-10-29T23:59:59
151,https://data.datatourisme.fr/13/41309f3c-cbfd-3856-bd1e-a83f57681dc6,FoodEstablishment,2023-02-15,['Restaurant U Paviddonu'],['info@paviddonu.com'],['+33 6 77 65 05 67'],"['foaf:Agent', 'Agent']",['http://www.paviddonu.com/'],"Cuisine méditerranéenne à partir de produits frais et locaux, grill viande et pêche locale, sélection de vins corses et champagne. Service midi et soir. Bar-piscine de 10h à minuit et piscine chauffée réservée à notre clientèle. Soirées musicales corses.",41.6,9.3342,Porto-Vecchio,20137,Corse-du-Sud,Corse,,,2023-04-30T00:00:00,2023-09-29T23:59:59
152,https://data.datatourisme.fr/13/422b8cbd-d07b-3499-aeac-d7c2a38229e0,FoodEstablishment,2023-02-15,['Le Refuge'],['lerefugefm@gmail.com'],['+33 4 95 70 00 39'],"['foaf:Agent', 'Agent']",['http://lerefugecartalavonu.com/'],"Le Refuge vous propose ses spécialités corses depuis 1986. Ouvert tous les jours, midi et soir. Soirées chants et guitares corses tous les mardis et vendredis en haute saison. Boutique de produits corses. Gîte d'étape du Mare à Mare.",41.645,9.176,Porto-Vecchio,20137,Corse-du-Sud,Corse,,,2023-04-01T00:00:00,2023-11-04T23:59:59
153,https://data.datatourisme.fr/13/427f01ed-42e0-3d76-95e3-d205d642bd77,FoodEstablishment,2023-02-15,['A Stadda'],['restaurant.astadda@gmail.com'],['+33 4 95 25 96 79'],"['foaf:Agent', 'Agent']",['https://www.astadda.fr/'],"Tout près de la place principale de Porto-Vecchio, dans une petite rue au charme d'antan et bucolique. Préparez-vous pour un voyage en Italie et venez savourer nos plats et nos pizzas made in Napoli !",41.590972,9.279976,Porto-Vecchio,20137,Corse-du-Sud,Corse,,,2023-01-01T00:00:00,2023-12-31T23:59:59
154,https://data.datatourisme.fr/13/42a2d795-15c1-37ad-aa72-da9837f0455d,HolidayResort,2023-02-06,['Les Toits de Santa Giulia'],['contact@asantagiulia.com'],"['+33 4 95 70 02 54', '+33 6 15 13 28 49']","['foaf:Agent', 'Agent']",['http://www.asantagiulia.com/'],Un sentiment immense de quiétude s'installe dès que l'on pénètre cet écrin de verdure où se nichent coquettement 15 demeures de charme et une piscine chauffée. Un nid confortable dans un écrin de verdure à 1300 mètre de la magnifique plage de Santa Giulia,41.542769,9.281129,Porto-Vecchio,20137,Corse-du-Sud,Corse,,,2023-04-01T00:00:00,2023-10-31T23:59:59
155,https://data.datatourisme.fr/13/42bf69bf-d2de-37f7-a17d-3b3b4489d6ab,SportsAndLeisurePlace,2022-03-29,['Visite de la Citadelle'],['tourisme@balagne-corsica.com'],"['+33 4 95 38 33 93', '+33 4 95 65 16 67']","['foaf:Agent', 'Agent']",['https://www.balagne-corsica.com/'],"Une icône d’une incroyable beauté !
Inébranlable décor doté d’une richesse historique et patrimoniale, la Citadelle de Calvi se dresse avec fierté au – dessus de la ville.",42.568,8.7596,Calvi,20260,Haute-Corse,Corse,,,2023-01-01T00:00:00,2023-12-31T23:59:59
156,https://data.datatourisme.fr/13/4313089d-ed8d-3563-a8c9-44839ed28ec9,Store,2023-02-15,['Corse Nature Évasion'],['mp.cerbera@wanadoo.fr'],"['+33 6 17 19 01 21', '+33 6 74 44 25 48']","['foaf:Agent', 'Agent']",['http://www.corsenatureevasion.com/'],"Située sur la plage de Santa Giulia, perle de la Méditerranée, Corse Nature Evasion vous propose des randonnées en jet-ski sans permis, encadrées par des moniteurs. Location de jet-ski, Flyboard et paddles électriques.",41.531835,9.276207,Porto-Vecchio,20137,Corse-du-Sud,Corse,,,2023-05-27T00:00:00,2023-09-30T23:59:59
